"projection_system","projection_type","season","playerid","name","team","ab","pa","h","x2b","x3b","bb","hbp","r","hr","rbi","sb","cs","avg","ab_per_pa","bb_per_pa","x2b_per_pa","x3b_per_pa","hbp_per_pa","cs_per_pa","r_per_pa","hr_per_pa","rbi_per_pa","sb_per_pa","h_per_pa","obp"
"oopsy","oopsy",2026,14162,"Carlos Correa","HOU",505,567,133,26,1,53,3,68,17,68,1,1,0.26317,0.890652557319224,0.0934744268077601,0.0458553791887125,0.0017636684303351,0.00529100529100529,0.0017636684303351,0.119929453262787,0.0299823633156966,0.119929453262787,0.0017636684303351,0.234567901234568,0.328042328042328
"oopsy","oopsy",2026,14196,"Andrew Velazquez","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0.207568,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,14221,"Jorge Soler","LAA",449,511,103,21,0,53,5,59,22,68,1,1,0.229772,0.87866927592955,0.103718199608611,0.0410958904109589,0,0.00978473581213307,0.00195694716242661,0.11545988258317,0.0430528375733855,0.13307240704501,0.00195694716242661,0.201565557729941,0.305283757338552
"oopsy","oopsy",2026,14344,"Matt Olson","ATL",596,686,152,32,1,80,6,93,33,102,1,1,0.255031,0.868804664723032,0.116618075801749,0.0466472303206997,0.00145772594752187,0.0087463556851312,0.00145772594752187,0.135568513119534,0.0481049562682216,0.14868804664723,0.00145772594752187,0.221574344023324,0.338192419825073
"oopsy","oopsy",2026,14366,"Joey Meneses","ATH",1,1,0,0,0,0,0,0,0,0,0,0,0.247801,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,14412,"Joe Hudson",,1,1,0,0,0,0,0,0,0,0,0,0,0.183719,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,14551,"Anthony Santander","TOR",50,56,12,2,0,5,1,7,2,7,0,0,0.231813,0.892857142857143,0.0892857142857143,0.0357142857142857,0,0.0178571428571429,0,0.125,0.0357142857142857,0.125,0,0.214285714285714,0.303571428571429
"oopsy","oopsy",2026,14567,"Franchy Cordero",,1,1,0,0,0,0,0,0,0,0,0,0,0.234179,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,14691,"Harold Castro",,1,1,0,0,0,0,0,0,0,0,0,0,0.251449,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,14712,"Manuel Margot",,19,21,5,1,0,1,0,2,0,2,0,0,0.244427,0.904761904761905,0.0476190476190476,0.0476190476190476,0,0,0,0.0952380952380952,0,0.0952380952380952,0,0.238095238095238,0.285714285714286
"oopsy","oopsy",2026,14813,"Kyle Farmer","ATL",25,28,6,1,0,2,1,3,1,3,0,0,0.226988,0.892857142857143,0.0714285714285714,0.0357142857142857,0,0.0357142857142857,0,0.107142857142857,0.0357142857142857,0.107142857142857,0,0.214285714285714,0.285714285714286
"oopsy","oopsy",2026,14854,"Mike Yastrzemski","ATL",419,476,95,20,2,49,4,59,16,57,5,2,0.226238,0.880252100840336,0.102941176470588,0.0420168067226891,0.00420168067226891,0.00840336134453781,0.00420168067226891,0.123949579831933,0.0336134453781513,0.119747899159664,0.0105042016806723,0.199579831932773,0.302521008403361
"oopsy","oopsy",2026,14968,"Victor Caratini","MIN",358,400,89,15,0,31,7,43,10,42,2,1,0.248834,0.895,0.0775,0.0375,0,0.0175,0.0025,0.1075,0.025,0.105,0.005,0.2225,0.3
"oopsy","oopsy",2026,15055,"Dom Nuñez","CLE",6,6,1,0,0,1,0,1,0,1,0,0,0.183732,1,0.166666666666667,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.333333333333333
"oopsy","oopsy",2026,15112,"Ryan McMahon","NYY",431,490,94,19,1,52,3,52,16,53,3,2,0.217822,0.879591836734694,0.106122448979592,0.0387755102040816,0.00204081632653061,0.00612244897959184,0.00408163265306122,0.106122448979592,0.0326530612244898,0.108163265306122,0.00612244897959184,0.191836734693878,0.297959183673469
"oopsy","oopsy",2026,15124,"Tim Locastro",,1,1,0,0,0,0,0,0,0,0,0,0,0.210108,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,15149,"Trey Mancini","LAA",6,7,2,0,0,0,0,1,0,1,0,0,0.237014,0.857142857142857,0,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0.285714285714286,0.285714285714286
"oopsy","oopsy",2026,15161,"Mitch Garver","SEA",39,45,8,2,0,5,1,5,1,5,0,0,0.211026,0.866666666666667,0.111111111111111,0.0444444444444444,0,0.0222222222222222,0,0.111111111111111,0.0222222222222222,0.111111111111111,0,0.177777777777778,0.288888888888889
"oopsy","oopsy",2026,15194,"Jake Bauers","MIL",256,294,57,10,1,34,2,35,11,35,8,2,0.2228,0.870748299319728,0.115646258503401,0.0340136054421769,0.00340136054421769,0.00680272108843537,0.00680272108843537,0.119047619047619,0.0374149659863946,0.119047619047619,0.0272108843537415,0.193877551020408,0.30952380952381
"oopsy","oopsy",2026,15223,"Adam Frazier","LAA",228,252,52,9,1,18,3,24,3,20,5,2,0.226225,0.904761904761905,0.0714285714285714,0.0357142857142857,0.00396825396825397,0.0119047619047619,0.00793650793650794,0.0952380952380952,0.0119047619047619,0.0793650793650794,0.0198412698412698,0.206349206349206,0.277777777777778
"oopsy","oopsy",2026,15271,"Austin Wynns","ATH",151,166,35,7,0,12,2,17,4,17,1,0,0.233292,0.909638554216867,0.072289156626506,0.0421686746987952,0,0.0120481927710843,0,0.102409638554217,0.0240963855421687,0.102409638554217,0.00602409638554217,0.210843373493976,0.283132530120482
"oopsy","oopsy",2026,15274,"Mike Tauchman","NYM",90,105,20,4,0,12,1,12,2,10,1,0,0.22601,0.857142857142857,0.114285714285714,0.0380952380952381,0,0.00952380952380952,0,0.114285714285714,0.019047619047619,0.0952380952380952,0.00952380952380952,0.19047619047619,0.304761904761905
"oopsy","oopsy",2026,15279,"Garrett Cooper",,1,1,0,0,0,0,0,0,0,0,0,0,0.231955,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,15362,"Jeff McNeil","ATH",517,581,132,29,2,47,11,67,10,58,5,1,0.254487,0.889845094664372,0.080895008605852,0.0499139414802065,0.00344234079173838,0.0189328743545611,0.00172117039586919,0.115318416523236,0.0172117039586919,0.0998278829604131,0.00860585197934595,0.227194492254733,0.308089500860585
"oopsy","oopsy",2026,15429,"Kris Bryant","COL",50,56,12,2,0,5,1,6,1,6,0,0,0.236383,0.892857142857143,0.0892857142857143,0.0357142857142857,0,0.0178571428571429,0,0.107142857142857,0.0178571428571429,0.107142857142857,0,0.214285714285714,0.303571428571429
"oopsy","oopsy",2026,15464,"Hunter Renfroe",,1,1,0,0,0,0,0,0,0,0,0,0,0.23891,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,15491,"J.P. Crawford","SEA",551,637,132,26,1,73,6,72,11,61,6,2,0.240279,0.864992150706436,0.114599686028257,0.0408163265306122,0.00156985871271586,0.00941915227629513,0.00313971742543171,0.113029827315542,0.0172684458398744,0.0957613814756672,0.00941915227629513,0.207221350078493,0.32182103610675
"oopsy","oopsy",2026,15504,"Jamie Westbrook",,1,1,0,0,0,0,0,0,0,0,0,0,0.220122,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,15518,"Amed Rosario","NYY",207,224,54,10,1,12,2,27,4,24,5,1,0.259345,0.924107142857143,0.0535714285714286,0.0446428571428571,0.00446428571428571,0.00892857142857143,0.00446428571428571,0.120535714285714,0.0178571428571429,0.107142857142857,0.0223214285714286,0.241071428571429,0.294642857142857
"oopsy","oopsy",2026,15585,"Mike Ford",,1,1,0,0,0,0,0,0,0,0,0,0,0.226135,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,15640,"Aaron Judge","NYY",527,644,160,26,1,107,6,112,52,126,11,2,0.30431,0.81832298136646,0.166149068322981,0.0403726708074534,0.0015527950310559,0.0093167701863354,0.0031055900621118,0.173913043478261,0.0807453416149068,0.195652173913043,0.0170807453416149,0.248447204968944,0.414596273291925
"oopsy","oopsy",2026,15653,"Dominic Smith","ATL",214,238,51,9,0,18,3,25,6,25,2,1,0.236539,0.899159663865546,0.0756302521008403,0.0378151260504202,0,0.0126050420168067,0.00420168067226891,0.105042016806723,0.0252100840336134,0.105042016806723,0.00840336134453781,0.214285714285714,0.289915966386555
"oopsy","oopsy",2026,15654,"Billy McKinney",,1,1,0,0,0,0,0,0,0,0,0,0,0.216809,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,15674,"Reese McGuire","MIL",6,6,1,0,0,0,0,1,0,1,0,0,0.225998,1,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667
"oopsy","oopsy",2026,15679,"Rowdy Tellez",,171,189,41,8,0,15,1,21,8,24,1,0,0.237854,0.904761904761905,0.0793650793650794,0.0423280423280423,0,0.00529100529100529,0,0.111111111111111,0.0423280423280423,0.126984126984127,0.00529100529100529,0.216931216931217,0.296296296296296
"oopsy","oopsy",2026,15711,"Tyler O'Neill","BAL",384,434,92,16,1,42,5,55,21,62,6,1,0.240758,0.884792626728111,0.0967741935483871,0.0368663594470046,0.00230414746543779,0.0115207373271889,0.00230414746543779,0.126728110599078,0.0483870967741935,0.142857142857143,0.0138248847926267,0.211981566820276,0.308755760368664
"oopsy","oopsy",2026,15730,"Tyler Wade","TEX",44,49,10,2,0,4,0,5,0,4,2,1,0.220628,0.897959183673469,0.0816326530612245,0.0408163265306122,0,0,0.0204081632653061,0.102040816326531,0,0.0816326530612245,0.0408163265306122,0.204081632653061,0.285714285714286
"oopsy","oopsy",2026,15878,"Miguel Andujar","SDP",331,357,87,16,1,20,2,39,8,38,2,1,0.261698,0.927170868347339,0.0560224089635854,0.0448179271708683,0.00280112044817927,0.00560224089635854,0.00280112044817927,0.109243697478992,0.0224089635854342,0.106442577030812,0.00560224089635854,0.243697478991597,0.299719887955182
"oopsy","oopsy",2026,15905,"Luis Torrens","NYM",198,218,46,9,0,16,2,23,6,25,1,0,0.232743,0.908256880733945,0.073394495412844,0.0412844036697248,0,0.00917431192660551,0,0.105504587155963,0.0275229357798165,0.114678899082569,0.00458715596330275,0.211009174311927,0.284403669724771
"oopsy","oopsy",2026,15941,"Austin Nola",,1,1,0,0,0,0,0,0,0,0,0,0,0.230419,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,15986,"Willy Adames","SFG",600,679,143,30,1,71,4,81,26,87,13,4,0.23821,0.883652430044183,0.104565537555228,0.0441826215022091,0.00147275405007364,0.00589101620029455,0.00589101620029455,0.119293078055965,0.0382916053019146,0.128129602356406,0.0191458026509573,0.21060382916053,0.315169366715758
"oopsy","oopsy",2026,15998,"Cody Bellinger","NYY",555,616,139,26,2,53,3,78,20,76,12,3,0.251149,0.900974025974026,0.086038961038961,0.0422077922077922,0.00324675324675325,0.00487012987012987,0.00487012987012987,0.126623376623377,0.0324675324675325,0.123376623376623,0.0194805194805195,0.225649350649351,0.311688311688312
"oopsy","oopsy",2026,16153,"Austin Slater","DET",25,28,6,1,0,3,0,3,1,3,0,0,0.228588,0.892857142857143,0.107142857142857,0.0357142857142857,0,0,0,0.107142857142857,0.0357142857142857,0.107142857142857,0,0.214285714285714,0.321428571428571
"oopsy","oopsy",2026,16219,"J.D. Davis",,1,1,0,0,0,0,0,0,0,0,0,0,0.226289,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16252,"Trea Turner","PHI",591,644,162,30,3,41,5,83,18,74,29,5,0.274887,0.917701863354037,0.0636645962732919,0.046583850931677,0.0046583850931677,0.0077639751552795,0.0077639751552795,0.12888198757764,0.0279503105590062,0.114906832298137,0.0450310559006211,0.251552795031056,0.315217391304348
"oopsy","oopsy",2026,16337,"Nick Gordon",,1,1,0,0,0,0,0,0,0,0,0,0,0.23285,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16357,"Pablo Reyes","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0.228851,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16375,"Óscar Mercado","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0.224658,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16376,"Michael Conforto","CHC",86,98,19,4,0,10,1,11,3,11,0,0,0.226584,0.877551020408163,0.102040816326531,0.0408163265306122,0,0.0102040816326531,0,0.112244897959184,0.0306122448979592,0.112244897959184,0,0.193877551020408,0.295918367346939
"oopsy","oopsy",2026,16398,"Brian Navarreto","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0.226467,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16403,"Francisco Mejía",,1,1,0,0,0,0,0,0,0,0,0,0,0.241835,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16417,"Sergio Alcántara","WSN",6,7,1,0,0,1,0,1,0,1,0,0,0.219622,0.857142857142857,0.142857142857143,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0.142857142857143,0.285714285714286
"oopsy","oopsy",2026,16426,"Thairo Estrada","BAL",13,14,3,1,0,1,0,1,0,2,0,0,0.241924,0.928571428571429,0.0714285714285714,0.0714285714285714,0,0,0,0.0714285714285714,0,0.142857142857143,0,0.214285714285714,0.285714285714286
"oopsy","oopsy",2026,16434,"Christian Arroyo","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0.229915,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16442,"Ryan O'Hearn","PIT",487,546,127,25,2,49,5,65,15,62,4,1,0.260352,0.891941391941392,0.0897435897435897,0.0457875457875458,0.00366300366300366,0.00915750915750916,0.00183150183150183,0.119047619047619,0.0274725274725275,0.113553113553114,0.00732600732600733,0.232600732600733,0.322344322344322
"oopsy","oopsy",2026,16448,"Jacob Nottingham","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0.195361,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16451,"Luis Guillorme",,1,1,0,0,0,0,0,0,0,0,0,0,0.219721,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16472,"Rhys Hoskins","CLE",351,399,79,16,0,41,4,44,14,47,3,1,0.224211,0.879699248120301,0.102756892230576,0.0401002506265664,0,0.0100250626566416,0.0025062656641604,0.110275689223058,0.0350877192982456,0.117794486215539,0.0075187969924812,0.197994987468672,0.300751879699248
"oopsy","oopsy",2026,16478,"Kyle Schwarber","PHI",577,686,138,22,1,97,7,96,43,107,6,4,0.238876,0.841107871720117,0.141399416909621,0.032069970845481,0.00145772594752187,0.0102040816326531,0.00583090379008746,0.139941690962099,0.0626822157434402,0.15597667638484,0.0087463556851312,0.201166180758017,0.342565597667638
"oopsy","oopsy",2026,16496,"Forrest Wall",,1,1,0,0,0,0,0,0,0,0,0,0,0.218886,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16505,"Matt Chapman","SFG",586,672,137,30,2,74,8,83,24,83,11,4,0.233884,0.87202380952381,0.110119047619048,0.0446428571428571,0.00297619047619048,0.0119047619047619,0.00595238095238095,0.123511904761905,0.0357142857142857,0.123511904761905,0.0163690476190476,0.203869047619048,0.313988095238095
"oopsy","oopsy",2026,16512,"Isiah Kiner-Falefa","BOS",161,175,41,7,1,9,2,18,1,14,5,1,0.253387,0.92,0.0514285714285714,0.04,0.00571428571428571,0.0114285714285714,0.00571428571428571,0.102857142857143,0.00571428571428571,0.08,0.0285714285714286,0.234285714285714,0.285714285714286
"oopsy","oopsy",2026,16530,"Mauricio Dubón","ATL",393,427,100,21,1,26,3,45,6,41,4,1,0.254645,0.920374707259953,0.0608899297423888,0.0491803278688525,0.00234192037470726,0.00702576112412178,0.00234192037470726,0.105386416861827,0.0140515222482436,0.0960187353629977,0.00936768149882904,0.234192037470726,0.295081967213115
"oopsy","oopsy",2026,16535,"Danny Jansen","TEX",307,352,68,14,0,37,5,39,12,40,1,0,0.222085,0.872159090909091,0.105113636363636,0.0397727272727273,0,0.0142045454545455,0,0.110795454545455,0.0340909090909091,0.113636363636364,0.00284090909090909,0.193181818181818,0.298295454545455
"oopsy","oopsy",2026,16556,"Ozzie Albies","ATL",571,630,145,30,2,48,5,76,18,75,12,3,0.253735,0.906349206349206,0.0761904761904762,0.0476190476190476,0.00317460317460317,0.00793650793650794,0.00476190476190476,0.120634920634921,0.0285714285714286,0.119047619047619,0.019047619047619,0.23015873015873,0.306349206349206
"oopsy","oopsy",2026,16572,"Connor Joe","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0.213765,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16578,"Yandy Díaz","TBR",577,651,159,31,1,62,6,80,19,75,2,1,0.276015,0.886328725038402,0.0952380952380952,0.0476190476190476,0.00153609831029186,0.00921658986175115,0.00153609831029186,0.122887864823349,0.0291858678955453,0.115207373271889,0.00307219662058372,0.244239631336406,0.339477726574501
"oopsy","oopsy",2026,16622,"Luis Urías","ARI",24,28,6,1,0,3,1,3,1,3,0,0,0.239805,0.857142857142857,0.107142857142857,0.0357142857142857,0,0.0357142857142857,0,0.107142857142857,0.0357142857142857,0.107142857142857,0,0.214285714285714,0.321428571428571
"oopsy","oopsy",2026,16623,"Greg Allen",,1,1,0,0,0,0,0,0,0,0,0,0,0.220373,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16680,"Brian O'Keefe","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0.20213,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16725,"Jose Trevino","CIN",258,282,61,12,0,18,2,27,6,27,1,0,0.237705,0.914893617021277,0.0638297872340425,0.0425531914893617,0,0.00709219858156028,0,0.0957446808510638,0.0212765957446809,0.0957446808510638,0.00354609929078014,0.216312056737589,0.280141843971631
"oopsy","oopsy",2026,16925,"Aramis Garcia","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0.200953,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16930,"Jonah Heim","ATL",64,70,15,3,0,5,0,7,2,7,0,0,0.230862,0.914285714285714,0.0714285714285714,0.0428571428571429,0,0,0,0.1,0.0285714285714286,0.1,0,0.214285714285714,0.285714285714286
"oopsy","oopsy",2026,16939,"Lane Thomas","KCR",378,420,92,19,2,33,4,50,12,49,17,6,0.242416,0.9,0.0785714285714286,0.0452380952380952,0.00476190476190476,0.00952380952380952,0.0142857142857143,0.119047619047619,0.0285714285714286,0.116666666666667,0.0404761904761905,0.219047619047619,0.297619047619048
"oopsy","oopsy",2026,16947,"Derek Hill","CHW",96,105,22,4,1,6,1,12,3,10,3,1,0.230859,0.914285714285714,0.0571428571428571,0.0380952380952381,0.00952380952380952,0.00952380952380952,0.00952380952380952,0.114285714285714,0.0285714285714286,0.0952380952380952,0.0285714285714286,0.20952380952381,0.266666666666667
"oopsy","oopsy",2026,16959,"Eddy Alvarez",,1,1,0,0,0,0,0,0,0,0,0,0,0.210004,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,16997,"Gleyber Torres","DET",576,658,151,28,0,72,4,80,19,74,6,2,0.262927,0.875379939209726,0.109422492401216,0.0425531914893617,0,0.0060790273556231,0.00303951367781155,0.121580547112462,0.0288753799392097,0.112462006079027,0.00911854103343465,0.229483282674772,0.338905775075988
"oopsy","oopsy",2026,17022,"Edmundo Sosa","PHI",218,238,54,10,2,12,5,29,6,26,3,1,0.247788,0.915966386554622,0.0504201680672269,0.0420168067226891,0.00840336134453781,0.0210084033613445,0.00420168067226891,0.121848739495798,0.0252100840336134,0.109243697478992,0.0126050420168067,0.226890756302521,0.277310924369748
"oopsy","oopsy",2026,17027,"Alex Verdugo","SDP",6,7,2,0,0,1,0,1,0,1,0,0,0.252782,0.857142857142857,0.142857142857143,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0.285714285714286,0.428571428571429
"oopsy","oopsy",2026,17040,"Jose Herrera","TEX",6,6,1,0,0,1,0,1,0,1,0,0,0.215395,1,0.166666666666667,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.333333333333333
"oopsy","oopsy",2026,17128,"Ramón Laureano","SDP",497,553,123,23,2,40,11,68,22,72,10,4,0.246765,0.89873417721519,0.0723327305605787,0.0415913200723327,0.00361663652802893,0.0198915009041591,0.00723327305605787,0.122965641952984,0.0397830018083183,0.130198915009042,0.0180831826401447,0.222423146473779,0.294755877034358
"oopsy","oopsy",2026,17161,"Chad Wallach","ATH",1,1,0,0,0,0,0,0,0,0,0,0,0.21088,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,17232,"Yoán Moncada","LAA",401,455,98,19,1,44,5,56,16,55,2,1,0.244212,0.881318681318681,0.0967032967032967,0.0417582417582418,0.0021978021978022,0.010989010989011,0.0021978021978022,0.123076923076923,0.0351648351648352,0.120879120879121,0.0043956043956044,0.215384615384615,0.312087912087912
"oopsy","oopsy",2026,17273,"Jorge Mateo","ATL",134,147,30,6,1,10,1,16,3,15,12,3,0.225044,0.91156462585034,0.0680272108843537,0.0408163265306122,0.00680272108843537,0.00680272108843537,0.0204081632653061,0.108843537414966,0.0204081632653061,0.102040816326531,0.0816326530612245,0.204081632653061,0.272108843537415
"oopsy","oopsy",2026,17276,"Alex Jackson","MIN",29,32,7,1,0,2,0,4,1,4,0,0,0.224568,0.90625,0.0625,0.03125,0,0,0,0.125,0.03125,0.125,0,0.21875,0.28125
"oopsy","oopsy",2026,17321,"Michael Chavis","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0.239893,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,17338,"Willi Castro","COL",475,539,123,25,5,45,12,70,13,56,15,6,0.257925,0.88126159554731,0.0834879406307978,0.0463821892393321,0.00927643784786642,0.0222634508348794,0.0111317254174397,0.12987012987013,0.0241187384044527,0.103896103896104,0.0278293135435993,0.228200371057514,0.311688311688312
"oopsy","oopsy",2026,17350,"Rafael Devers","SFG",592,686,149,30,1,82,7,90,29,92,3,1,0.251344,0.862973760932945,0.119533527696793,0.043731778425656,0.00145772594752187,0.0102040816326531,0.00145772594752187,0.131195335276968,0.0422740524781341,0.134110787172012,0.0043731778425656,0.217201166180758,0.336734693877551
"oopsy","oopsy",2026,17452,"Jose Siri","LAA",32,35,7,1,0,3,0,4,1,4,1,0,0.219527,0.914285714285714,0.0857142857142857,0.0285714285714286,0,0,0,0.114285714285714,0.0285714285714286,0.114285714285714,0.0285714285714286,0.2,0.285714285714286
"oopsy","oopsy",2026,17484,"Eloy Jiménez","TOR",13,14,3,1,0,1,0,1,0,2,0,0,0.249836,0.928571428571429,0.0714285714285714,0.0714285714285714,0,0,0,0.0714285714285714,0,0.142857142857143,0,0.214285714285714,0.285714285714286
"oopsy","oopsy",2026,17548,"Taylor Ward","BAL",582,658,142,28,1,65,6,84,28,90,6,2,0.244188,0.884498480243161,0.0987841945288754,0.0425531914893617,0.00151975683890578,0.00911854103343465,0.00303951367781155,0.127659574468085,0.0425531914893617,0.13677811550152,0.00911854103343465,0.21580547112462,0.314589665653495
"oopsy","oopsy",2026,17620,"Myles Straw","TOR",164,182,38,7,1,15,1,19,1,14,7,1,0.233447,0.901098901098901,0.0824175824175824,0.0384615384615385,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.104395604395604,0.00549450549450549,0.0769230769230769,0.0384615384615385,0.208791208791209,0.291208791208791
"oopsy","oopsy",2026,17678,"Alex Bregman","CHC",590,672,146,29,1,69,8,80,19,75,3,1,0.247155,0.87797619047619,0.102678571428571,0.0431547619047619,0.00148809523809524,0.0119047619047619,0.00148809523809524,0.119047619047619,0.0282738095238095,0.111607142857143,0.00446428571428571,0.217261904761905,0.319940476190476
"oopsy","oopsy",2026,17684,"Vimael Machín","COL",6,7,2,0,0,0,0,1,0,1,0,0,0.252513,0.857142857142857,0,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0.285714285714286,0.285714285714286
"oopsy","oopsy",2026,17696,"Kevin Newman","KCR",6,7,2,0,0,0,0,1,0,1,0,0,0.243431,0.857142857142857,0,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0.285714285714286,0.285714285714286
"oopsy","oopsy",2026,17736,"Richie Martin Jr.","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0.209966,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,17766,"DJ Stewart",,1,1,0,0,0,0,0,0,0,0,0,0,0.204496,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,17837,"Jakson Reetz","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0.198091,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,17901,"Andrew Benintendi","CHW",465,518,117,22,1,45,3,58,14,57,4,1,0.251756,0.897683397683398,0.0868725868725869,0.0424710424710425,0.00193050193050193,0.00579150579150579,0.00193050193050193,0.111969111969112,0.027027027027027,0.11003861003861,0.00772200772200772,0.225868725868726,0.312741312741313
"oopsy","oopsy",2026,17919,"Ian Happ","CHC",569,658,138,30,1,79,5,82,22,80,9,3,0.242237,0.864741641337386,0.120060790273556,0.0455927051671733,0.00151975683890578,0.00759878419452888,0.00455927051671732,0.124620060790274,0.033434650455927,0.121580547112462,0.013677811550152,0.209726443768997,0.329787234042553
"oopsy","oopsy",2026,17922,"Isan Díaz",,1,1,0,0,0,0,0,0,0,0,0,0,0.229395,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,17929,"Cedric Mullins","TBR",424,476,95,20,2,43,4,53,11,48,23,5,0.22498,0.890756302521008,0.0903361344537815,0.0420168067226891,0.00420168067226891,0.00840336134453781,0.0105042016806723,0.111344537815126,0.023109243697479,0.100840336134454,0.0483193277310924,0.199579831932773,0.289915966386555
"oopsy","oopsy",2026,17932,"Andrew Stevenson",,1,1,0,0,0,0,0,0,0,0,0,0,0.231768,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,17954,"Sam Hilliard",,1,1,0,0,0,0,0,0,0,0,0,0,0.241572,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,17975,"Scott Kingery","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0.209861,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,17982,"Ty France","SDP",99,112,25,5,0,7,4,12,3,12,0,0,0.254071,0.883928571428571,0.0625,0.0446428571428571,0,0.0357142857142857,0,0.107142857142857,0.0267857142857143,0.107142857142857,0,0.223214285714286,0.285714285714286
"oopsy","oopsy",2026,17988,"Tyler Stephenson","CIN",397,450,96,19,0,44,5,51,16,54,1,1,0.242787,0.882222222222222,0.0977777777777778,0.0422222222222222,0,0.0111111111111111,0.00222222222222222,0.113333333333333,0.0355555555555556,0.12,0.00222222222222222,0.213333333333333,0.311111111111111
"oopsy","oopsy",2026,17992,"David Fletcher",,1,1,0,0,0,0,0,0,0,0,0,0,0.229092,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,18015,"Paul DeJong","NYY",19,21,4,1,0,1,0,2,1,2,0,0,0.204804,0.904761904761905,0.0476190476190476,0.0476190476190476,0,0,0,0.0952380952380952,0.0476190476190476,0.0952380952380952,0,0.19047619047619,0.238095238095238
"oopsy","oopsy",2026,18030,"Harrison Bader","SFG",483,532,117,22,1,35,8,58,13,55,16,6,0.242188,0.907894736842105,0.0657894736842105,0.0413533834586466,0.0018796992481203,0.0150375939849624,0.0112781954887218,0.109022556390977,0.0244360902255639,0.103383458646617,0.0300751879699248,0.219924812030075,0.285714285714286
